quote_id,year,make,model,mileage,location_zip,percent_to_market,market_avg_days_to_sell,n_similar_vehicles_listed,region_short_code,exact_list_price,wholesale_price,seller_source,expected_margin
0061a00000FvIWyAAN,2009,Honda,Fit,58000,94306,0.934501322,62,257,us/sfo,10356,7200,shift.com,3750
0061a00000FvJaTAAV,2010,Nissan,Sentra,61500,94590,0.919839854,93,32,us/sfo,9418,6200,shift.com,0
0061a00000F8L44AAF,2008,Hyundai,Tucson,98000,90210,0.915821228,60,33,us/lax,8073,4975,shift.com,0
0061a00000GQpVgAAL,2006,Toyota,Camry,70000,94044,0.920049404,65,154,us/sfo,7577,4450,shift.com,0
0061a00000F7aDRAAZ,2013,Ford,C-Max Hybrid,30000,90049,0.968013707,38,40,us/lax,16035,12550,shift.com,0
0061a00000FweyPAAR,2005,Toyota,Highlander,62000,94618,0.931138122,66,60,us/sfo,9299,6600,shift.com,3350
0061a00000G6voIAAR,2013,Audi,A7,37000,22314,0.972012483,123,105,us/was,38655,0,shift.com,0
0061a00000F7BNaAAN,2012,Kia,Sportage,60000,94608,0.951962251,75,131,us/sfo,15913,13600,shift.com,350
0061a00000FvdpXAAR,2008,BMW,3 Series,70000,94539,0.934275263,42,55,us/sfo,11881,8225,shift.com,3725
0061a00000FKEI8AAP,2013,Toyota,Camry,40244,94022,0.953219743,78,1428,us/sfo,15302,12000,shift.com,0
0061a00000HAaUPAA1,2013,Lexus,CT,36383,94022,0.962570717,52,482,us/sfo,19519,15800,shift.com,0
0061a00000GoueUAAR,2013,BMW,X3,45000,95128,0.963664358,73,145,us/sfo,25314,21600,shift.com,0
0061a00000F7gvYAAR,2011,Hyundai,Tucson,41000,94109,0.948923336,38,30,us/sfo,13000,10500,shift.com,2450
0061a00000G9T2pAAF,2013,Nissan,Versa,30000,90004,0.940413784,45,37,us/lax,10815,7925,shift.com,0
0061a00000GY2hcAAD,2016,Hyundai,Elantra,9500,20001,0.95435121,213,47,us/was,15562,14000,iOS,0
0061a00000GYZaLAAX,2016,Chevrolet,Cruze,302,94022,0.95958762,32,14,us/sfo,18255,0,shift.com,0
0061a00000Fwi2aAAB,2015,Subaru,XV Crosstrek,13054,94022,0.965922845,75,293,us/sfo,24155,21600,shift.com,0
0061a00000GX0AMAA1,2011,Mercedes-Benz,E-Class,36575,92880,0.964981408,91,164,us/lax,22834,19700,shift.com,0
0061a00000FwpUWAAZ,2014,Subaru,BRZ,13005,94022,0.968626638,67,63,us/sfo,22389,19350,shift.com,0
0061a00000G6wlEAAR,2012,Hyundai,Sonata,49000,20009,0.948077112,116,48,us/was,11884,9800,shift.com,0
0061a00000FuYJTAA3,2010,Mercedes-Benz,C-Class,59586,94010,0.948036865,65,40,us/sfo,16122,13350,iOS,300
0061a00000GYKLuAAP,2015,Toyota,Corolla,38959,94022,0.958697529,38,51,us/sfo,13718,10650,shift.com,0
0061a00000GZmqaAAD,2013,BMW,X1,30000,94403,0.963311913,61,65,us/sfo,22829,19050,shift.com,0
0061a00000GX0HmAAL,2012,Ford,F-150,69000,94939,0.97430476,142,61,us/sfo,39313,36000,shift.com,-4000
0061a00000GBV7RAAX,2014,Mazda,CX-5,20692,94022,0.96261047,67,355,us/sfo,19200,17500,shift.com,0
0061a00000Fv9eQAAR,2012,Honda,Accord,48000,90210,0.95108819,67,256,us/lax,14950,12500,shift.com,0
0061a00000F8IRoAAN,2007,Volkswagen,Beetle,72000,94501,0.910063202,55,36,us/sfo,8076,4850,shift.com,0
0061a00000GR6rXAAT,2010,Volkswagen,GTI,67000,94702,0.938291721,58,20,us/sfo,11669,8575,shift.com,4075
0061a00000GCBEOAA5,2015,Toyota,Prius,1000,94114,0.953825123,119,42,us/sfo,18097,15550,iOS,0
0061a00000GXrHrAAL,2013,BMW,Z4,27366,94022,0.953418257,42,42,us/sfo,29402,24900,shift.com,0
0061a00000F7MdqAAF,2014,Hyundai,Elantra,37990,94022,0.954088879,53,740,us/sfo,13200,9825,shift.com,0
0061a00000GarqzAAB,2013,Hyundai,Genesis Coupe,27895,92807,0.968721253,93,34,us/sna,20649,18500,shift.com,0
0061a00000GXqvZAAT,2007,Mercedes-Benz,E-Class,80000,95121,0.9396698,63,24,us/sfo,13501,0,shift.com,0
0061a00000FvEXuAAN,2015,Volkswagen,Passat,13068,94022,0.965029324,72,672,us/sfo,15725,15000,shift.com,0
0061a00000Ev5UFAAZ,2013,Honda,Fit,68000,94122,0.960021737,93,587,us/sfo,11792,8875,shift.com,2475
0061a00000Ga0hSAAR,2010,Chevrolet,Impala,68000,20876,0.929241559,62,443,us/was,8412,5700,shift.com,0
0061a00000GB5WrAAL,2005,Honda,Accord,90000,94582,0.909293269,66,69,us/sfo,8086,4925,shift.com,0
0061a00000GY8lTAAT,2013,BMW,3 Series,10000,94301,0.959317266,70,161,us/sfo,31808,27600,shift.com,0
0061a00000Gb0uaAAB,2015,Nissan,Murano,7000,22182,0.96974564,169,25,us/was,32449,31100,shift.com,0
0061a00000FwRwnAAF,2013,BMW,3 Series,37268,94022,0.959016981,47,235,us/sfo,23581,19650,shift.com,0
0061a00000Gak8sAAB,2012,Mazda,Mazda3,80000,95110,0.930608119,69,201,us/sfo,9140,5850,shift.com,0
0061a00000H2R1zAAF,2008,Honda,Pilot,102000,94070,0.939833414,52,168,us/sfo,12918,9825,shift.com,0
0061a00000GCH2dAAH,2006,Toyota,Corolla,112000,95110,0.919297199,31,145,us/sfo,6580,3400,shift.com,0
0061a00000GXHrtAAH,2010,Toyota,Corolla,26500,90035,0.939255621,71,1166,us/lax,10556,7850,shift.com,2450
0061a00000FazjWAAR,2013,Honda,Civic,13000,94102,0.963495549,70,277,us/sfo,14926,12150,shift.com,2200
0061a00000GAuNQAA1,2013,Honda,Civic,42000,20155,0.965222865,50,2492,us/was,13121,10100,shift.com,1550
0061a00000FwPYDAA3,2013,Infiniti,FX37,29560,95111,0.987985132,0,5,us/sfo,32184,31900,shift.com,0
0061a00000FvDrdAAF,2010,Volkswagen,GTI,64581,94022,0.947311432,84,38,us/sfo,12700,9550,shift.com,0
0061a00000GBIbDAAX,2012,Buick,LaCrosse,27000,94306,0.967735946,68,85,us/sfo,17255,,shift.com,0
0061a00000F7x3fAAB,2012,Toyota,Prius,92000,95405,0.946832461,114,32,us/sfo,12313,10750,shift.com,2600
0061a00000H2LTfAAN,2010,BMW,X5,61509,94022,0.953501626,54,45,us/sfo,20392,16500,shift.com,0
0061a00000FapaaAAB,2010,Mercedes-Benz,C-Class,35174,94022,0.956988727,90,30,us/sfo,17265,14850,shift.com,0
0061a00000F7HC7AAN,2008,Honda,Civic,62818,94022,0.942729311,40,109,us/sfo,10075,7025,shift.com,0
0061a00000GadI5AAJ,2006,Acura,TSX,90000,90019,0.931145907,56,155,us/lax,9087,5750,shift.com,2500
0061a00000F7KJ8AAN,2004,Lexus,SC,56000,90405,0.940581891,46,84,us/lax,18135,17100,shift.com,-550
0061a00000Ev2SqAAJ,2014,Hyundai,Elantra,44630,94022,0.946600998,52,2093,us/sfo,12309,9475,shift.com,0
0061a00000Fvk7ZAAR,2005,Toyota,Tundra,123000,94513,0.914862583,17,6,us/sfo,12827,10450,shift.com,900
0061a00000F7OhGAAV,2011,BMW,5 Series,82000,22204,0.961407307,75,169,us/was,22085,18450,shift.com,0
0061a00000GCOxmAAH,2008,Honda,CR-V,56000,94546,0.95416774,59,67,us/sfo,14095,11450,shift.com,-700
0061a00000GY5jWAAT,2008,Subaru,Impreza,65000,94127,0.948486716,53,20,us/sfo,10462,6450,shift.com,4500
0061a00000GWI8lAAH,2013,Mazda,Mazda3,16000,22201,0.982206681,0,6,us/was,15699,14250,shift.com,0
0061a00000GYKFDAA5,2011,Subaru,Forester,66401,94022,0.949195118,48,203,us/sfo,14392,10550,shift.com,0
0061a00000GpXzhAAF,2009,Volkswagen,Tiguan,40000,94117,0.948409659,63,36,us/sfo,14010,11550,shift.com,0
0061a00000F7iM8AAJ,2013,Mazda,Mazda3,14000,95112,0.949046217,78,329,us/sfo,14012,11500,shift.com,0
0061a00000GZFaxAAH,2008,BMW,3 Series,58000,22015,0.951371293,59,30,us/was,15056,13100,shift.com,0
0061a00000FvjaVAAR,2015,Honda,Accord,11077,94022,0.958630388,26,27,us/sfo,22520,19150,shift.com,0
0061a00000FvqdqAAB,2012,Honda,Civic,51750,94022,0.977928748,0,6,us/sfo,14974,10000,shift.com,0
0061a00000HAuoDAAT,2007,Toyota,Tundra,120000,22181,0.951811053,153,14,us/was,17210,15500,iOS,0
0061a00000Ga1zVAAR,2011,Audi,S4,37600,94112,0.9672504,93,58,us/sfo,26840,23800,shift.com,0
0061a00000F76k0AAB,2011,Lexus,GX,66000,94022,0.970806881,58,66,us/sfo,31224,28600,shift.com,3050
0061a00000F8Q4yAAF,2013,Subaru,Legacy,55000,94706,0.962300583,87,150,us/sfo,14192,10600,shift.com,0
0061a00000GNcR8AAL,2012,Dodge,Avenger,55319,94022,0.934209382,66,339,us/sfo,10820,7825,shift.com,0
0061a00000GaHJEAA3,2015,Audi,A4,8000,94102,0.977881522,103,47,us/sfo,32218,29400,shift.com,0
0061a00000GQAIxAAP,2015,Jeep,Cherokee,18000,94941,0.961007391,62,136,us/sfo,22784,17950,shift.com,0
0061a00000GXJEAAA5,2016,Ford,Explorer,24591,94022,0.975150748,106,2028,us/sfo,30836,24200,shift.com,0
0061a00000H2IUZAA3,2009,Nissan,Rogue,54000,94404,0.929256685,47,295,us/sfo,10217,6600,shift.com,0
0061a00000F8S1vAAF,2007,Acura,RDX,80000,94707,0.941734036,81,69,us/sfo,12720,10750,shift.com,0
0061a00000FPbAyAAL,2013,Toyota,Tacoma,31000,94109,0.966284451,68,594,us/sfo,26871,22700,shift.com,4950
0061a00000FUX3aAAH,2013,Nissan,Maxima,66472,94022,0.964418943,100,136,us/sfo,17983,14600,shift.com,0
0061a00000FvglqAAB,2005,Nissan,Maxima,57750,90266,0.900111745,45,34,us/lax,6878,3400,shift.com,-400
0061a00000GC0X6AAL,2012,Toyota,Prius,40000,94531,0.959345058,41,108,us/sfo,14744,11000,shift.com,2950
0061a00000FwM8KAAV,2015,BMW,3 Series,19035,94022,0.949734057,99,144,us/sfo,27304,24700,shift.com,0
0061a00000GXOvxAAH,2012,Dodge,Grand Caravan,68092,94022,0.950352083,60,208,us/sfo,13479,10400,shift.com,0
0061a00000GB4w0AAD,2011,Audi,Q5,69000,94709,0.95815489,113,68,us/sfo,19217,14950,shift.com,5000
0061a00000GYxh7AAD,2015,Nissan,Rogue,15352,94022,0.967747695,138,287,us/sfo,23933,21600,shift.com,0
0061a00000GZfvMAAT,2015,Kia,Sorento,29515,94022,0.963599413,56,512,us/sfo,19033,15050,shift.com,0
0061a00000GBvb3AAD,2009,Volkswagen,CC,49700,90015,0.965966388,57,24,us/lax,12545,10650,shift.com,1700
0061a00000FuwMWAAZ,2003,Honda,CR-V,108000,94403,0.909968658,50,161,us/sfo,7163,3925,shift.com,3025
0061a00000FwpXaAAJ,2015,Subaru,Impreza,16042,94022,0.971321469,54,45,us/sfo,19663,17450,shift.com,0
0061a00000GZL85AAH,2015,Mini,Cooper,6656,94709,0.960413832,78,33,us/sfo,21840,17750,shift.com,3050
0061a00000GXQXgAAP,2012,GMC,Yukon,52560,94022,0.972513335,151,324,us/sfo,36239,34600,shift.com,0
0061a00000Fwu2fAAB,2013,Toyota,Camry,57832,94022,0.967908756,83,64,us/sfo,14358,10950,shift.com,0
0061a00000F7BBHAA3,2014,Mercedes-Benz,C-Class,15186,94022,0.960911851,50,104,us/sfo,26172,22200,shift.com,0
0061a00000F81aTAAR,2009,Honda,CR-V,86000,20001,0.953958156,63,150,us/was,12372,10300,shift.com,0
0061a00000GBPLFAA5,2013,Mazda,Mazda3,40558,94022,0.954975127,37,77,us/sfo,11829,8325,shift.com,0
0061a00000Fv8mDAAR,2010,Ford,Flex,75000,91362,0.943072167,74,80,us/lax,15793,12300,shift.com,2650
0061a00000F7rBxAAJ,2006,BMW,3 Series,90000,90623,0.952028645,47,24,us/sna,10409,7175,shift.com,0
0061a00000GWEcDAAX,2008,Volkswagen,Jetta,80000,95120,0.919971908,75,69,us/sfo,7703,0,shift.com,7950
0061a00000GBVcPAAX,2014,Mazda,Mazda2,50699,94022,0.935794411,43,1015,us/sfo,9490,7025,shift.com,0
0061a00000FsprNAAR,2016,Mercedes-Benz,C-Class,279,95008,0.959535145,77,74,us/sfo,41009,32900,shift.com,0
0061a00000G9S17AAF,2013,Toyota,Tacoma,7000,91411,0.96093551,35,36,us/lax,26935,22600,shift.com,0
0061a00000GWIYPAA5,2011,Infiniti,G37,77300,94132,0.978266479,198,18,us/sfo,20723,19650,shift.com,0
0061a00000GZh5aAAD,2010,Chrysler,Town & Country,95000,94014,0.936165553,66,73,us/sfo,10218,7000,shift.com,0
0061a00000GoQ0ZAAV,2014,Mini,Cooper Countryman,23000,92603,0.958754129,88,129,us/sna,17751,15300,shift.com,0
0061a00000Ga7SJAAZ,2013,Volkswagen,Jetta Hybrid,48000,94114,0.955691463,0,6,us/sfo,13851,12150,iOS,2800
0061a00000GpSmKAAV,2013,Audi,A4,51497,94022,0.962502658,55,70,us/sfo,21948,18100,shift.com,0
0061a00000GBdlDAAT,2013,Lexus,RX,50000,91011,0.975540388,117,39,us/lax,30011,28000,shift.com,0
0061a00000GYxVzAAL,2013,Hyundai,Elantra,25000,92867,0.939057508,41,105,us/sna,13160,10100,shift.com,0
0061a00000GXxBdAAL,2006,Honda,CR-V,86500,94538,0.925025914,53,60,us/sfo,8539,5000,shift.com,0
0061a00000GBMLXAA5,2013,Honda,Fit,28000,90021,0.952350501,80,573,us/lax,12402,9725,shift.com,2575
0061a00000Ga27jAAB,2016,Jeep,Renegade,10,94022,0.976711431,99,9,us/sfo,23296,0,shift.com,0
0061a00000F8Mh2AAF,2013,Honda,Accord,20813,94022,0.964810788,65,2335,us/sfo,17470,14250,shift.com,0
0061a00000FwSH4AAN,2012,Cadillac,CTS,52000,90024,0.980510342,0,7,us/lax,23402,20700,shift.com,0
0061a00000FvNx3AAF,2005,Nissan,Xterra,78000,94110,0.975653569,0,5,us/sfo,9992,0,shift.com,9950
0061a00000FaoB3AAJ,2015,BMW,3 Series,8817,94022,0.947640585,180,36,us/sfo,27988,23900,shift.com,0
0061a00000GCMohAAH,2013,Nissan,Altima,30000,94941,0.946841285,67,935,us/sfo,13752,9725,shift.com,0
0061a00000FwnkkAAB,2015,Nissan,Frontier,3000,93063,0.973447335,88,41,us/lax,25521,23200,shift.com,0
0061a00000GZ67TAAT,2013,Audi,A5,35000,92606,0.967858374,132,34,us/sna,26959,24300,shift.com,0
0061a00000GZ7LcAAL,2015,Chevrolet,Silverado 2500HD,12,94022,0.9280097,0,6,us/sfo,33117,,shift.com,0
0061a00000Ev9qAAAR,2014,Toyota,Prius,25924,94022,0.958455323,53,192,us/sfo,18172,14250,shift.com,0
0061a00000EvNFcAAN,2013,Volkswagen,Jetta,25809,94022,0.945171482,73,1023,us/sfo,13349,10050,shift.com,0
0061a00000GRAdCAAX,2012,Honda,Accord,41000,90640,0.962432295,252,26,us/lax,15108,12400,shift.com,0
0061a00000GB5aFAAT,2013,Audi,S5,23500,94105,0.970460303,74,26,us/sfo,38069,36000,iOS,0
0061a00000FwSc7AAF,2013,BMW,5 Series,15173,94022,0.95241982,72,234,us/sfo,28600,25700,shift.com,0
0061a00000GXq3MAAT,2014,BMW,3 Series,12000,95035,0.958993975,116,61,us/sfo,32549,29600,shift.com,0
0061a00000GVzR1AAL,2008,Mercedes-Benz,C-Class,65000,90275,0.955048027,73,28,us/sna,13476,10350,shift.com,0
0061a00000GXH9TAAX,2009,Honda,Accord,44300,20191,0.948249544,54,144,us/was,10083,7500,shift.com,0
0061a00000GWWHdAAP,2013,Honda,Fit,19098,94022,0.957116492,70,538,us/sfo,13420,10450,shift.com,0
0061a00000Ev8zyAAB,2013,BMW,3 Series,44322,94022,0.95173663,72,1289,us/sfo,22213,18450,shift.com,0
0061a00000FvHhHAAV,2015,Subaru,Impreza,12000,20902,0.973832069,58,49,us/was,27174,22800,shift.com,0
0061a00000H2YZVAA3,2011,Mazda,Mazda3,62000,94063,0.94173453,59,108,us/sfo,10279,6775,shift.com,0
0061a00000GabM1AAJ,2013,Hyundai,Tucson,30000,95035,0.955308846,64,426,us/sfo,16267,12850,shift.com,0
0061a00000H2LNrAAN,2008,BMW,X3,60000,20817,0.941538634,95,58,us/was,11227,9400,shift.com,0
0061a00000GXMWuAAP,2011,Toyota,Camry,52000,95051,0.942070423,69,1160,us/sfo,10676,8400,shift.com,0
0061a00000FviPWAAZ,2013,Audi,Q5,27000,92701,0.976075658,0,8,us/sna,32761,30200,shift.com,0
0061a00000GQDdwAAH,2008,Volkswagen,Jetta,62000,90403,0.930266888,103,27,us/lax,7694,4900,shift.com,0
0061a00000GBBVcAAP,2009,Scion,tC,43000,94102,0.91774008,61,83,us/sfo,9651,6450,shift.com,0
0061a00000GNVAmAAP,2007,Chevrolet,Impala,105000,90019,0.936451849,55,111,us/lax,7994,4950,shift.com,0
0061a00000GY65EAAT,2014,BMW,X5,51083,94022,0.942673404,52,29,us/sfo,37169,33300,shift.com,0
0061a00000GQDUpAAP,2014,Audi,Q7,25000,90027,0.975520577,155,113,us/lax,43987,42900,shift.com,0
0061a00000F8FX1AAN,2015,Toyota,Camry,35053,94022,0.962278716,69,4467,us/sfo,18014,14800,shift.com,0
0061a00000H2C81AAF,2011,BMW,3 Series,42000,94118,0.959371585,57,22,us/sfo,24151,19800,iOS,0
0061a00000FuwGJAAZ,2015,Ford,Mustang,21000,94564,0.969475346,105,136,us/sfo,23797,21500,shift.com,0
0061a00000FOY5ZAAX,2012,Nissan,Sentra,84000,94952,0.942940478,67,467,us/sfo,9241,5875,shift.com,1775
0061a00000GX1wsAAD,2010,Honda,Accord,92000,94549,0.95032417,75,27,us/sfo,11186,8050,shift.com,0
0061a00000GBc4DAAT,2009,Mini,Cooper,50000,94107,0.952028206,61,22,us/sfo,9753,6500,shift.com,0
0061a00000GC3wyAAD,2013,Toyota,Corolla,15000,94547,0.955215849,68,1167,us/sfo,13717,11100,shift.com,0
0061a00000Ev6wWAAR,2003,Lexus,IS,101000,94158,0.924065461,61,27,us/sfo,7737,5975,shift.com,2375
0061a00000Ga6FQAAZ,2009,Honda,Civic,66000,94109,0.936775623,55,348,us/sfo,9922,6700,shift.com,0
0061a00000F8S8sAAF,2013,Honda,Civic,36500,94022,0.962214594,58,3949,us/sfo,14235,10800,shift.com,0
0061a00000G6vDvAAJ,2015,Audi,Q3,11000,94403,0.975428516,120,23,us/sfo,31494,30700,shift.com,0
0061a00000FajXkAAJ,2016,BMW,3 Series,5383,94022,0.966971468,118,33,us/sfo,32609,30600,shift.com,0
0061a00000GYk7WAAT,2011,Nissan,Versa,28000,22152,0.940427984,79,19,us/was,7090,3900,shift.com,0
0061a00000FvKweAAF,2010,Volvo,XC70,64000,20169,0.952293551,56,10,us/was,18082,16350,shift.com,0
0061a00000GY5XkAAL,2010,Toyota,Corolla,48338,91776,0.938680787,61,1098,us/lax,9759,6800,shift.com,0
0061a00000GQnHQAA1,2011,Jeep,Patriot,63185,94022,0.95362969,43,22,us/sfo,12311,9925,shift.com,0
0061a00000Ev8A7AAJ,2013,Toyota,RAV4,32000,94015,0.969633993,129,529,us/sfo,20864,18650,shift.com,0
0061a00000FvDg6AAF,2013,Volkswagen,Jetta,35383,94022,0.94804826,67,169,us/sfo,11421,,shift.com,0
0061a00000GaJYFAA3,2015,Dodge,Challenger,15000,94544,0.974059079,98,36,us/sfo,29297,25400,shift.com,0
0061a00000F74QjAAJ,2014,Ford,Fusion Hybrid,19500,20016,0.963758596,55,75,us/was,19842,13600,shift.com,0
0061a00000FuYFCAA3,2005,Dodge,Durango,53000,95111,0.879782625,59,95,us/sfo,7298,3825,shift.com,0
0061a00000FvKOaAAN,2015,Ford,Mustang,23000,92843,0.971132893,128,17,us/sna,23224,20500,shift.com,0
0061a00000GZ6aQAAT,2014,Toyota,Prius Plug-in,48000,94122,0.960266122,97,54,us/sfo,15394,12100,shift.com,3550
0061a00000GZqGzAAL,2009,Honda,Civic,31000,94110,0.93034936,43,48,us/sfo,10046,6525,iOS,0
0061a00000F7PHOAA3,2013,Honda,Civic,16100,90291,0.969102245,64,790,us/lax,16562,13350,shift.com,0
0061a00000GZNZTAA5,2015,Toyota,Camry,37282,94022,0.947874233,25,20,us/sfo,16668,13850,shift.com,0
0061a00000HAi4TAAT,2009,BMW,3 Series,62500,94112,0.960323564,74,27,us/sfo,15579,11100,iOS,0
0061a00000GAjU1AAL,2014,Mini,Cooper S,7000,94014,0.958809182,56,53,us/sfo,22564,19950,shift.com,3000
0061a00000GobP2AAJ,2008,Dodge,Magnum,79000,90001,0.888995175,74,31,us/lax,6860,3925,shift.com,0
0061a00000GBMVXAA5,2011,Honda,Fit,70000,94131,0.941056675,51,66,us/sfo,9904,7850,shift.com,2100
0061a00000GZKE2AAP,2015,BMW,X5,20000,94558,0.96360978,88,63,us/sfo,53017,48800,shift.com,0
0061a00000F7GyKAAV,2014,Audi,A4,23456,94117,0.965522795,76,130,us/sfo,23318,20900,shift.com,0
0061a00000GX0TUAA1,2008,Cadillac,CTS,63000,94402,0.942356133,96,93,us/sfo,13846,10200,shift.com,4150
0061a00000GW9eUAAT,2014,Mercedes-Benz,GL-Class,43000,94402,0.960660837,61,412,us/sfo,43123,37500,shift.com,0
0061a00000Fv0WiAAJ,2008,Honda,Element,40000,90042,0.92640668,56,30,us/lax,11674,8625,shift.com,0
0061a00000FugPoAAJ,2011,BMW,3 Series,34750,94951,0.958903246,58,172,us/sfo,18263,14800,iOS,0
0061a00000GRGsUAAX,2013,Honda,Civic,40500,95054,0.969248384,56,947,us/sfo,14759,11350,shift.com,2300
0061a00000F87TpAAJ,2013,Honda,Accord,33585,94022,0.966677846,58,1015,us/sfo,18150,14900,shift.com,0
0061a00000GBrmZAAT,2008,BMW,M3,18000,94129,0.967127253,91,56,us/sfo,32479,28100,shift.com,0
0061a00000GWOPdAAP,2011,Honda,CR-Z,80000,20001,0.939142367,62,22,us/was,8626,6100,shift.com,0
0061a00000GCPRhAAP,2011,BMW,3 Series,85300,94114,0.963981747,98,32,us/sfo,15673,12050,shift.com,4300
0061a00000F8BzpAAF,2010,Mini,Cooper,48000,90046,0.958857448,71,35,us/lax,10426,7675,shift.com,0
0061a00000GXxH2AAL,2014,Nissan,Altima,40000,95126,0.944478604,78,555,us/sfo,16047,13100,iOS,0
0061a00000G6yBOAAZ,2014,Ford,F-150,23001,94022,0.959835159,173,23,us/sfo,23108,21800,shift.com,0
0061a00000GCN0IAAX,2013,Mercedes-Benz,E-Class,54492,94949,0.961887669,98,110,us/sfo,24838,22400,iOS,0
0061a00000GWW5SAAX,2012,Volkswagen,GTI,49000,20876,0.954534792,47,25,us/was,13500,10450,shift.com,0
0061a00000GX0WTAA1,2012,Honda,Fit,40000,94010,0.942207909,96,217,us/sfo,11782,8300,shift.com,0
0061a00000GX4lnAAD,2014,Mazda,CX-5,9050,94118,0.965793845,65,194,us/sfo,21681,20700,shift.com,0
0061a00000GaBtJAAV,2012,Mini,Cooper S,45000,94608,0.955908413,121,34,us/sfo,14246,11350,shift.com,0
0061a00000FwiyGAAR,2013,Fiat,500,59775,90057,0.939083319,65,25,us/lax,9088,6200,shift.com,1750
0061a00000GNZBCAA5,2006,Toyota,Prius,103000,94939,0.926896545,53,46,us/sfo,6808,3175,shift.com,0
0061a00000GAjKVAA1,2014,Subaru,XV Crosstrek,33787,94022,0.968139627,147,299,us/sfo,21332,17600,shift.com,0
0061a00000FwRoyAAF,2013,BMW,5 Series,52531,94022,0.957149505,73,109,us/sfo,28262,25300,shift.com,0
0061a00000FwxRqAAJ,2015,Dodge,Challenger,10358,94022,0.964096836,68,588,us/sfo,24230,20400,shift.com,0
0061a00000FuYcrAAF,2002,Nissan,Maxima,108,92886,0.858889647,51,31,us/sna,4915,2225,shift.com,0
0061a00000GBdtCAAT,2014,Chevrolet,Volt,47500,94065,0.94143773,180,25,us/sfo,16437,14300,shift.com,2650
0061a00000GoqZsAAJ,2009,BMW,1 Series,58000,94002,0.947429867,99,20,us/sfo,16667,13200,shift.com,0
0061a00000Gaf9fAAB,2004,Toyota,Prius,100000,94116,0.899153083,41,115,us/sfo,5966,2650,shift.com,0
0061a00000GojVBAAZ,2008,Kia,Sedona,5968,90723,0.909266304,42,42,us/lax,7090,4725,shift.com,0
0061a00000GCPlYAAX,2011,Toyota,Prius,60000,91770,0.953589172,59,63,us/lax,13033,10150,shift.com,0
0061a00000FvE6UAAV,2008,BMW,3 Series,63433,94131,0.937451388,49,59,us/sfo,12347,8825,shift.com,3525
0061a00000GBuYrAAL,2012,Lexus,CT,62000,94901,0.960263908,36,73,us/sfo,17000,13550,shift.com,0
0061a00000GY6HlAAL,2011,BMW,Z4,50400,94089,0.967024475,77,41,us/sfo,25969,21400,shift.com,0
0061a00000FuxBoAAJ,2015,Fiat,500,16000,94110,0.952830431,87,24,us/sfo,11908,9650,shift.com,0
0061a00000F86VkAAJ,2015,Toyota,Corolla,7500,95117,0.963915116,91,100,us/sfo,15432,13300,shift.com,1350
0061a00000GpBtXAAV,2012,Mercedes-Benz,C-Class,43000,91302,0.97477533,86,20,us/lax,18796,15400,shift.com,0
0061a00000GpS1cAAF,2010,Toyota,Prius,104000,91208,0.938114656,53,219,us/lax,9815,7150,shift.com,0
0061a00000FvH1AAAV,2013,Honda,Fit,39000,90026,0.961735285,87,412,us/lax,13731,10500,shift.com,0
0061a00000GZtZuAAL,2013,Toyota,Prius,26600,94022,0.955677875,76,41,us/sfo,17606,16900,shift.com,0
0061a00000GZ3fkAAD,2015,Toyota,Prius,10400,91501,0.970009433,40,21,us/lax,20754,16950,shift.com,0
0061a00000HAtAQAA1,2011,Toyota,Sienna,101000,92647,0.955179955,80,36,us/sna,15370,12050,iOS,0
0061a00000FwtBWAAZ,2005,Honda,Accord,110000,95014,0.91539978,67,28,us/sfo,7395,3800,shift.com,0
0061a00000Fvqh4AAB,2003,Mitsubishi,Eclipse,50000,90048,0.890390562,34,11,us/lax,5155,1850,shift.com,0
0061a00000GZ6kGAAT,2009,Volkswagen,Tiguan,60000,94131,0.960504311,83,35,us/sfo,12459,9000,shift.com,0
0061a00000GBtFWAA1,2014,Subaru,Forester,15000,94123,0.971320343,68,21,us/sfo,24938,22400,shift.com,0
0061a00000GWL90AAH,2005,Toyota,RAV4,85000,94118,0.907401355,39,44,us/sfo,9064,,shift.com,0
0061a00000F7WfCAAV,2013,Mazda,Mazda3,35300,94518,0.9483125,80,329,us/sfo,13156,9850,shift.com,0
0061a00000F82FMAAZ,2013,Toyota,Venza,48006,94022,0.962233876,76,194,us/sfo,17370,14600,shift.com,0
0061a00000FvDzcAAF,2014,Volkswagen,Tiguan,15420,94022,0.952772699,68,32,us/sfo,18058,14700,shift.com,0
0061a00000GauPkAAJ,2007,Toyota,Highlander,52000,94022,0.930298352,74,31,us/sfo,13249,9925,shift.com,3275
0061a00000F8TLvAAN,2014,Kia,Soul,33850,90061,0.959247765,59,294,us/lax,12706,9725,shift.com,2225
0061a00000H2OttAAF,2013,Ford,Escape,42000,95133,0.958476825,65,1068,us/sfo,15746,12300,shift.com,0
0061a00000GoqUOAAZ,2013,Nissan,Altima,46367,94022,0.950859385,55,1192,us/sfo,13034,9700,shift.com,0
0061a00000GZ6hCAAT,2014,Acura,RDX,10000,94066,0.973250383,178,168,us/sfo,29662,24000,shift.com,0
0061a00000Gp4UGAAZ,2013,Nissan,Frontier,53000,91103,0.956890498,68,24,us/lax,15885,13050,shift.com,0
